date,value,return,cummax,drawdown
2022-09-06,110666081.77000003,0.011742843707281736,122665209.66,-9.782013924941568
2022-09-07,110862416.14000002,0.0017741151295844748,122665209.66,-9.62195683088517
2022-09-08,110641499.63000001,-0.00199270877987201,122665209.66,-9.802053951015921
2022-09-09,111104767.47999996,0.004187107473680118,122665209.66,-9.424385457003615
2022-09-13,111504389.95,0.0035968075813845868,122665209.66,-9.098602399926792
2022-09-14,110981086.12000002,-0.004693123115911746,122665209.66,-9.525213850272385
2022-09-15,109273622.41000004,-0.015385177508118408,122665209.66,-10.917184495194999
2022-09-16,106204555.75999998,-0.02808607038288502,122665209.66,-13.419170721368513
2022-09-19,104312599.95000003,-0.017814262264562064,122665209.66,-14.961544321221332
2022-09-20,105891716.77,0.015138313307854201,122665209.66,-13.674205535939898
2022-09-21,106373910.8,0.004553652020274024,122665209.66,-13.28110790757686
2022-09-22,105646561.97999999,-0.00683766173989353,122665209.66,-13.874062358163187
2022-09-23,103739222.88000001,-0.018053962800616774,122665209.66,-15.428976832517149
2022-09-26,100816330.85000001,-0.02817538004290865,122665209.66,-17.811797550878605
2022-09-27,102743150.61999997,0.01911217908601337,122665209.66,-16.24100190691349
2022-09-28,101088785.27,-0.01610195268508674,122665209.66,-17.589685331158634
2022-09-29,99427915.28,-0.01642981449983738,122665209.66,-18.94367151404093
2022-09-30,99384051.96999997,-0.00044115689116586143,122665209.66,-18.97943007192511
2022-10-10,98760740.58999999,-0.006271744486611719,122665209.66,-19.48757038467366
2022-10-11,98504139.82000001,-0.002598206215010501,122665209.66,-19.6967582796858
2022-10-12,100058511.98000002,0.015779764818416364,122665209.66,-18.429592011182795
2022-10-13,99635415.21999998,-0.004228493424773383,122665209.66,-18.77451194501958
2022-10-14,101239468.93,0.01609923245121414,122665209.66,-17.46684393185913
2022-10-17,102545342.34000003,0.012898856777912915,122665209.66,-16.40226057230706
2022-10-18,102380753.11000001,-0.001605038573612716,122665209.66,-16.536438168755318
