date,value,return,cummax,drawdown
2021-12-07,96068852.91000001,-0.001953570754379075,97316029.33,-1.2815734762161246
2021-12-07,96068852.91000001,0.0,97316029.33,-1.2815734762161246
2021-12-08,97753007.18999997,0.017530700419393197,97753007.18999997,0.0
2021-12-08,97753007.18999997,0.0,97753007.18999997,0.0
2021-12-09,98958999.95999996,0.01233714240274919,98958999.95999996,0.0
2021-12-09,98958999.95999996,0.0,98958999.95999996,0.0
2021-12-10,100381417.31,0.01437380481386219,100381417.31,0.0
2021-12-10,100381417.31,0.0,100381417.31,0.0
2021-12-13,101018379.02000001,0.006345414590361198,101018379.02000001,0.0
2021-12-13,101018379.02000001,0.0,101018379.02000001,0.0
2021-12-14,101837114.11000003,0.008104813182934878,101837114.11000003,0.0
2021-12-14,101837114.11000003,0.0,101837114.11000003,0.0
2021-12-15,101371625.13000001,-0.004570916841744155,101837114.11000003,-0.4570916841744155
2021-12-15,101371109.69,-5.084657559217831e-06,101837114.11000003,-0.45759782577565744
2021-12-16,102883977.09999998,0.014924049017776664,102883977.09999998,0.0
2021-12-16,102883977.09999998,0.0,102883977.09999998,0.0
2021-12-17,103200841.7,0.003079824564830247,103200841.7,0.0
2021-12-17,103200841.7,0.0,103200841.7,0.0
2021-12-20,103120441.42999998,-0.0007790660296526086,103200841.7,-0.07790660296526086
2021-12-20,103120441.42999998,0.0,103200841.7,-0.07790660296526086
2021-12-21,105019609.03999999,0.018416984873840025,105019609.03999999,0.0
2021-12-21,105019609.03999999,0.0,105019609.03999999,0.0
2021-12-22,105200700.15999998,0.0017243553052175287,105200700.15999998,0.0
2021-12-22,105200700.15999998,0.0,105200700.15999998,0.0
2021-12-23,104390527.19,-0.007701212717860173,105200700.15999998,-0.7701212717860173
2021-12-23,104390527.19,0.0,105200700.15999998,-0.7701212717860173
2021-12-24,101827517.5,-0.024552129000508738,105200700.15999998,-3.2064260550259682
2021-12-24,101827517.5,0.0,105200700.15999998,-3.2064260550259682
2021-12-27,102349608.11999997,0.00512720562003266,105200700.15999998,-2.7101454987122464
